payment_id,customer_id,amount,currency,payment_method,status,failure_reason,attempt_number,customer_success_rate,timestamp,true_recovery_probability,recovery_attempted,recovery_success,predicted_recovery_probability,expected_recovery_value,recommended_action
pay_003360,cust_01668,825.69,INR,UPI,FAILED,BANK_ERROR,1,0.989,2026-06-01 17:04:15.661676,0.9634,True,1.0,0.9015476189681342,744.3988535057988,RECOVER
pay_000988,cust_01531,3647.84,INR,CARD,FAILED,INSUFFICIENT_FUNDS,2,0.538,2026-07-08 05:13:15.661676,0.2728,True,0.0,0.20402754723921074,744.2598479210825,DO_NOT_ACT
pay_008415,cust_02733,1138.46,INR,NETBANKING,FAILED,USER_CANCELLED,3,0.867,2026-06-25 14:30:15.661676,0.5202,True,1.0,0.6508647563304858,740.9834904920049,REVIEW
pay_009405,cust_01368,2977.44,INR,CARD,FAILED,LIMIT_EXCEEDED,2,0.635,2026-07-01 15:44:15.661676,0.261,True,1.0,0.24880089995487192,740.7897515616339,DO_NOT_ACT
pay_004614,cust_00024,1200.03,INR,UPI,FAILED,TIMEOUT,2,0.699,2026-07-08 22:59:15.661676,0.6394,True,0.0,0.6146169190836184,737.5587414079146,REVIEW
pay_007491,cust_01738,1463.4,INR,WALLET,FAILED,LIMIT_EXCEEDED,2,0.886,2026-08-28 08:08:15.661676,0.4316,True,1.0,0.5036051906340376,736.9758359738507,REVIEW
pay_002001,cust_00452,1053.48,INR,CARD,FAILED,NETWORK_ERROR,1,0.782,2026-06-10 00:00:15.661676,0.7692,True,1.0,0.6981229086871019,735.4585218436881,REVIEW
pay_003634,cust_00886,3279.18,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,3,0.584,2026-06-26 19:58:15.661676,0.2404,True,1.0,0.22410596581128503,734.8838009690496,DO_NOT_ACT
pay_009045,cust_01673,1420.52,INR,CARD,FAILED,BANK_ERROR,2,0.514,2026-07-13 10:42:15.661676,0.5584000000000001,True,1.0,0.5163462819679883,733.4802204611667,REVIEW
pay_008053,cust_01926,1288.26,INR,CARD,FAILED,INSUFFICIENT_FUNDS,1,0.948,2026-08-22 10:28:15.661676,0.5988,True,0.0,0.5691733770258467,733.2432946873173,REVIEW
pay_009248,cust_00427,818.22,INR,WALLET,FAILED,BANK_ERROR,1,0.931,2026-07-04 17:44:15.661676,0.9086,True,0.0,0.8917420732237038,729.6411991530989,RECOVER
pay_001999,cust_01702,1586.91,INR,CARD,FAILED,BANK_ERROR,4,0.658,2026-05-31 20:24:15.661676,0.4848,True,1.0,0.45589018968465955,723.4567009124831,ESCALATE
pay_006373,cust_01915,4425.4,INR,UPI,FAILED,INSUFFICIENT_FUNDS,3,0.481,2026-08-05 16:31:15.661676,0.1986,True,0.0,0.16330335764547407,722.6826789242809,DO_NOT_ACT
pay_008531,cust_02625,892.86,INR,WALLET,FAILED,NETWORK_ERROR,1,0.859,2026-08-07 08:30:15.661676,0.8354,True,1.0,0.8057831245927798,719.4515206239093,RECOVER
pay_006826,cust_01588,1121.05,INR,UPI,FAILED,NETWORK_ERROR,4,0.953,2026-06-25 23:40:15.661676,0.6718,True,1.0,0.6402001022141928,717.6963245872208,ESCALATE
pay_005163,cust_01288,1679.81,INR,CARD,FAILED,TIMEOUT,2,0.539,2026-06-29 17:56:15.661676,0.5034000000000001,True,1.0,0.42625353781959946,716.0249553647413,DO_NOT_ACT
pay_003483,cust_01980,1354.18,INR,CARD,FAILED,NETWORK_ERROR,2,0.668,2026-08-22 22:19:15.661676,0.6208,True,0.0,0.5286498191743593,715.8870121295339,REVIEW
pay_002868,cust_00097,889.5,INR,WALLET,FAILED,BANK_ERROR,2,0.828,2026-06-29 17:41:15.661676,0.7668,True,0.0,0.8045920673922102,715.684643945371,RECOVER
pay_001275,cust_02938,4771.8,INR,WALLET,FAILED,CARD_EXPIRED,3,0.638,2026-07-26 10:48:15.661676,0.1228,True,0.0,0.14994422741167907,715.5038643630502,DO_NOT_ACT
pay_000444,cust_02988,1683.62,INR,WALLET,FAILED,NETWORK_ERROR,4,0.653,2026-07-04 19:47:15.661676,0.4718,True,0.0,0.4239965740503843,713.849112002708,ESCALATE
pay_006376,cust_00276,4353.73,INR,UPI,FAILED,CARD_EXPIRED,1,0.478,2026-06-03 22:11:15.661676,0.2068,True,0.0,0.16312374812701913,710.1967559330469,DO_NOT_ACT
pay_003738,cust_00049,1591.62,INR,UPI,FAILED,LIMIT_EXCEEDED,1,0.728,2026-08-17 19:44:15.661676,0.4368,True,0.0,0.4442061345539131,707.0073678786991,DO_NOT_ACT
pay_006331,cust_02312,5190.36,INR,WALLET,FAILED,LIMIT_EXCEEDED,4,0.506,2026-07-04 19:55:15.661676,0.0436,True,1.0,0.13566199216199917,704.134577637954,ESCALATE
pay_006660,cust_02683,2296.79,INR,CARD,FAILED,BANK_ERROR,4,0.456,2026-06-23 14:02:15.661676,0.3636,True,0.0,0.3058863865031027,702.5567936564612,ESCALATE
pay_002976,cust_00717,1967.67,INR,UPI,FAILED,LIMIT_EXCEEDED,3,0.833,2026-07-23 05:43:15.661676,0.3397999999999999,True,0.0,0.35694264404199644,702.3453324021151,DO_NOT_ACT
pay_008605,cust_02855,2953.1,INR,UPI,FAILED,CARD_EXPIRED,3,0.852,2026-06-10 05:43:15.661676,0.2712,True,0.0,0.23779740220145007,702.2395084411022,DO_NOT_ACT
pay_004450,cust_02582,5987.14,INR,WALLET,FAILED,FRAUD_SUSPECTED,3,0.819,2026-08-20 05:07:15.661676,0.02,True,0.0,0.1172469424746177,701.9738591674826,ESCALATE
pay_007676,cust_00066,998.26,INR,CARD,FAILED,BANK_ERROR,2,0.761,2026-08-03 11:00:15.661676,0.7066000000000001,True,1.0,0.7031145920196591,701.8911726295448,REVIEW
pay_002167,cust_00452,945.12,INR,CARD,FAILED,BANK_ERROR,1,0.707,2026-06-02 06:00:15.661676,0.7542,True,1.0,0.7394104842392293,698.8316368641804,REVIEW
pay_008915,cust_01324,1599.93,INR,NETBANKING,FAILED,TIMEOUT,2,0.471,2026-07-01 16:06:15.661676,0.4425999999999999,True,0.0,0.43622291537478397,697.9261289955781,DO_NOT_ACT
pay_005559,cust_00216,1766.27,INR,CARD,FAILED,USER_CANCELLED,4,0.732,2026-06-01 12:43:15.661676,0.3792,True,1.0,0.3950388519800571,697.7452730868155,ESCALATE
pay_005180,cust_00003,1830.89,INR,WALLET,FAILED,CARD_EXPIRED,1,0.822,2026-07-25 14:28:15.661676,0.3932,True,0.0,0.37993245893274913,695.6145397353811,DO_NOT_ACT
pay_006299,cust_02841,1370.02,INR,CARD,FAILED,LIMIT_EXCEEDED,1,0.885,2026-06-05 21:49:15.661676,0.491,True,1.0,0.5076426656396616,695.4806047796493,REVIEW
pay_006114,cust_00513,899.29,INR,NETBANKING,FAILED,TIMEOUT,2,0.93,2026-08-16 20:03:15.661676,0.718,True,1.0,0.7731557613349807,695.2912446109348,RECOVER
pay_008401,cust_02795,2180.03,INR,CARD,FAILED,INSUFFICIENT_FUNDS,3,0.843,2026-07-25 07:36:15.661676,0.3758,True,0.0,0.3187379146276408,694.8582160256958,DO_NOT_ACT
pay_005365,cust_02941,1552.79,INR,CARD,FAILED,USER_CANCELLED,1,0.47,2026-06-07 10:39:15.661676,0.4619999999999999,True,0.0,0.4471570817204121,694.3410449246386,DO_NOT_ACT
pay_006143,cust_01821,1784.24,INR,WALLET,FAILED,USER_CANCELLED,4,0.619,2026-08-26 04:23:15.661676,0.3314,True,1.0,0.3873997056524225,691.2140508132783,ESCALATE
pay_005409,cust_01216,1534.21,INR,CARD,FAILED,NETWORK_ERROR,4,0.79,2026-07-30 22:30:15.661676,0.534,True,1.0,0.4503772004928768,690.9732047681765,ESCALATE
pay_000731,cust_02795,2114.72,INR,UPI,FAILED,LIMIT_EXCEEDED,1,0.571,2026-07-13 21:26:15.661676,0.3425999999999999,True,1.0,0.32646684805314213,690.3859729149407,DO_NOT_ACT
pay_006633,cust_02894,1319.88,INR,UPI,FAILED,USER_CANCELLED,2,0.597,2026-07-22 16:20:15.661676,0.4982,True,0.0,0.5228582134387963,690.1100987535985,REVIEW
pay_004576,cust_00525,1514.39,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,2,0.811,2026-08-17 13:28:15.661676,0.4566,True,1.0,0.453782460523211,687.2036203917455,DO_NOT_ACT
pay_000420,cust_01373,1908.39,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,4,0.93,2026-07-12 02:18:15.661676,0.328,True,0.0,0.35993177242985586,686.8901951874127,ESCALATE
pay_008502,cust_01022,1259.77,INR,UPI,FAILED,NETWORK_ERROR,1,0.501,2026-07-14 04:33:15.661676,0.6406000000000001,True,1.0,0.5443915268388348,685.808113765759,REVIEW
pay_004870,cust_01462,1190.7,INR,WALLET,FAILED,NETWORK_ERROR,4,0.844,2026-08-20 02:47:15.661676,0.5864,True,1.0,0.5758080075374489,685.6145945748405,ESCALATE
pay_004357,cust_02356,2168.15,INR,UPI,FAILED,INSUFFICIENT_FUNDS,1,0.542,2026-06-29 20:05:15.661676,0.3952,True,1.0,0.31569574852476273,684.4757371639644,DO_NOT_ACT
pay_000568,cust_02108,807.17,INR,UPI,FAILED,USER_CANCELLED,1,0.986,2026-06-13 01:57:15.661676,0.8116,True,0.0,0.8466630076691185,683.4009799002823,RECOVER
pay_006861,cust_01481,933.87,INR,NETBANKING,FAILED,BANK_ERROR,2,0.72,2026-07-22 20:53:15.661676,0.662,True,1.0,0.7293748456843377,681.1412871392325,REVIEW
pay_001094,cust_00133,1884.76,INR,WALLET,FAILED,TIMEOUT,4,0.57,2026-08-09 07:55:15.661676,0.382,True,0.0,0.3610007176851169,680.3997126642009,ESCALATE
pay_006852,cust_01648,988.42,INR,WALLET,FAILED,BANK_ERROR,3,0.743,2026-07-30 19:50:15.661676,0.6358,True,1.0,0.685971208436823,678.0276618431246,REVIEW
pay_000360,cust_02120,932.82,INR,NETBANKING,FAILED,USER_CANCELLED,2,0.865,2026-06-12 10:07:15.661676,0.599,True,1.0,0.7250658816493922,676.3559557201861,REVIEW
pay_003043,cust_00245,1130.91,INR,WALLET,FAILED,USER_CANCELLED,1,0.554,2026-06-04 15:30:15.661676,0.5324000000000001,True,1.0,0.5959623068203466,673.9797324061982,REVIEW
pay_002986,cust_02768,838.79,INR,WALLET,FAILED,BANK_ERROR,3,0.928,2026-07-03 12:55:15.661676,0.7468,True,1.0,0.7993553611317714,670.4912833637185,RECOVER
pay_008552,cust_02505,998.38,INR,UPI,FAILED,TIMEOUT,1,0.663,2026-07-17 05:01:15.661676,0.6978,True,1.0,0.6687694855396841,667.6860789731098,REVIEW
pay_007433,cust_00904,2615.0,INR,CARD,FAILED,TIMEOUT,4,0.514,2026-07-13 11:40:15.661676,0.3284,True,0.0,0.2548976272421025,666.557295238098,ESCALATE
pay_008686,cust_02079,2348.98,INR,WALLET,FAILED,CARD_EXPIRED,3,0.904,2026-06-06 05:15:15.661676,0.2824,True,1.0,0.2837331919141037,666.4835931423912,DO_NOT_ACT
pay_007894,cust_00722,804.23,INR,WALLET,FAILED,BANK_ERROR,3,0.982,2026-08-16 02:51:15.661676,0.7792,True,0.0,0.8260519253093304,664.3357398915227,RECOVER
pay_007570,cust_00288,1133.45,INR,NETBANKING,FAILED,NETWORK_ERROR,1,0.55,2026-06-13 20:10:15.661676,0.61,True,1.0,0.5858884341149377,664.0752456475763,REVIEW
pay_001506,cust_00180,1258.18,INR,WALLET,FAILED,TIMEOUT,2,0.564,2026-06-30 07:33:15.661676,0.5384,True,1.0,0.5276848345638968,663.9225051516037,REVIEW
pay_008601,cust_01208,1329.63,INR,UPI,FAILED,USER_CANCELLED,2,0.567,2026-06-29 23:16:15.661676,0.4801999999999999,True,0.0,0.498422166036299,662.7170646268443,DO_NOT_ACT
pay_000598,cust_02433,826.33,INR,UPI,FAILED,BANK_ERROR,3,0.954,2026-07-18 19:49:15.661676,0.7824,True,0.0,0.7994828917264647,660.6366979203297,RECOVER
pay_005732,cust_01955,1871.38,INR,NETBANKING,FAILED,NETWORK_ERROR,3,0.472,2026-07-11 19:19:15.661676,0.4031999999999999,True,0.0,0.3528236660631599,660.2671521972762,DO_NOT_ACT
pay_001493,cust_02118,1151.25,INR,NETBANKING,FAILED,NETWORK_ERROR,4,0.862,2026-07-10 09:43:15.661676,0.5572,True,1.0,0.5723683657291747,658.9390810457124,ESCALATE
pay_004556,cust_00142,1421.73,INR,CARD,FAILED,NETWORK_ERROR,2,0.584,2026-06-16 12:27:15.661676,0.5704,True,0.0,0.46054852908159505,654.7756602511762,DO_NOT_ACT
pay_007134,cust_01074,1957.55,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,2,0.652,2026-08-25 15:41:15.661676,0.3612000000000001,True,0.0,0.33313764980226296,652.1336063704198,DO_NOT_ACT
pay_005681,cust_00423,844.76,INR,UPI,FAILED,USER_CANCELLED,2,0.945,2026-08-24 09:25:15.661676,0.7070000000000001,True,0.0,0.7715439112749473,651.7694344886245,RECOVER
pay_004777,cust_02229,1773.33,INR,WALLET,FAILED,CARD_EXPIRED,1,0.806,2026-08-02 01:03:15.661676,0.3836,True,1.0,0.36735916513177075,651.449028303123,DO_NOT_ACT
pay_003161,cust_00162,1112.98,INR,UPI,FAILED,USER_CANCELLED,4,0.895,2026-08-14 12:12:15.661676,0.517,True,1.0,0.5849716514101921,651.0617485865157,ESCALATE
pay_007986,cust_01550,922.77,INR,CARD,FAILED,NETWORK_ERROR,1,0.792,2026-06-15 13:29:15.661676,0.7752,True,1.0,0.7042881795531599,649.8960034462693,REVIEW
pay_001831,cust_00411,3186.16,INR,UPI,FAILED,INSUFFICIENT_FUNDS,2,0.464,2026-07-12 07:55:15.661676,0.2684,True,1.0,0.2039574730659243,649.8411423837254,DO_NOT_ACT
pay_006805,cust_00889,905.8,INR,WALLET,FAILED,USER_CANCELLED,1,0.721,2026-07-27 10:05:15.661676,0.6326,True,1.0,0.7168474710391729,649.3204392672828,REVIEW
pay_009220,cust_01202,1298.86,INR,NETBANKING,FAILED,NETWORK_ERROR,4,0.769,2026-07-02 10:44:15.661676,0.5014,True,0.0,0.49781014066862894,646.5856793088553,ESCALATE
pay_008194,cust_01155,1944.77,INR,NETBANKING,FAILED,NETWORK_ERROR,4,0.552,2026-07-10 01:25:15.661676,0.3712,True,0.0,0.3313907636630063,644.4788154489047,ESCALATE
pay_004137,cust_01591,1728.94,INR,CARD,FAILED,TIMEOUT,4,0.689,2026-07-22 14:59:15.661676,0.4333999999999999,True,0.0,0.37220423608944764,643.5187919444896,ESCALATE
pay_009756,cust_01014,4177.09,INR,UPI,FAILED,FRAUD_SUSPECTED,2,0.842,2026-07-27 02:12:15.661676,0.0951999999999999,True,0.0,0.15264417710739886,637.6084657535447,ESCALATE
pay_003599,cust_01662,2365.91,INR,WALLET,FAILED,LIMIT_EXCEEDED,3,0.679,2026-07-22 02:46:15.661676,0.2274,True,0.0,0.26929685042015356,637.1321113775455,DO_NOT_ACT
pay_007662,cust_00409,2025.63,INR,NETBANKING,FAILED,LIMIT_EXCEEDED,4,0.88,2026-08-14 11:09:15.661676,0.228,True,0.0,0.314278102393197,636.6111525507316,ESCALATE
pay_003475,cust_00123,1018.81,INR,NETBANKING,FAILED,NETWORK_ERROR,3,0.82,2026-08-08 12:19:15.661676,0.6119999999999999,True,1.0,0.6246888731663519,636.4392708706109,REVIEW
pay_004823,cust_00632,919.16,INR,WALLET,FAILED,BANK_ERROR,2,0.641,2026-08-21 19:46:15.661676,0.6546000000000001,True,0.0,0.6910005321592884,635.1400491395315,REVIEW
pay_000889,cust_01975,2900.17,INR,UPI,FAILED,INSUFFICIENT_FUNDS,2,0.492,2026-07-16 10:02:15.661676,0.2852,True,0.0,0.2180012467504299,632.2406757881943,DO_NOT_ACT
pay_003414,cust_02460,929.23,INR,WALLET,FAILED,BANK_ERROR,1,0.513,2026-08-22 07:52:15.661676,0.6578,True,0.0,0.6781428507458206,630.1506811985389,REVIEW
pay_008638,cust_01358,728.87,INR,UPI,FAILED,BANK_ERROR,1,0.878,2026-06-08 20:34:15.661676,0.8968,True,1.0,0.8640495030028518,629.7797612536885,RECOVER
pay_001082,cust_02347,1367.3,INR,CARD,FAILED,TIMEOUT,3,0.693,2026-07-09 13:23:15.661676,0.5157999999999999,True,0.0,0.46004531680965227,629.0199616738375,DO_NOT_ACT
pay_000535,cust_00352,1073.34,INR,UPI,FAILED,BANK_ERROR,3,0.635,2026-08-15 09:48:15.661676,0.5910000000000001,True,0.0,0.5857957113486959,628.7579688190092,REVIEW
pay_007270,cust_01685,927.58,INR,NETBANKING,FAILED,USER_CANCELLED,3,0.905,2026-06-06 18:41:15.661676,0.5429999999999999,True,1.0,0.6773863364292089,628.3300179450056,REVIEW
pay_000102,cust_02947,1291.4,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,2,0.852,2026-08-15 08:10:15.661676,0.4812,True,1.0,0.485765775571882,627.3179225735284,DO_NOT_ACT
pay_000920,cust_00374,2111.75,INR,CARD,FAILED,INSUFFICIENT_FUNDS,1,0.592,2026-07-13 16:08:15.661676,0.3852,True,0.0,0.2963915053032412,625.9047613241196,DO_NOT_ACT
pay_001224,cust_01294,2517.54,INR,UPI,FAILED,LIMIT_EXCEEDED,4,0.78,2026-06-09 14:27:15.661676,0.228,True,0.0,0.24848086418758597,625.5605148268152,ESCALATE
pay_000117,cust_01339,1758.52,INR,NETBANKING,FAILED,NETWORK_ERROR,4,0.586,2026-08-09 00:41:15.661676,0.3915999999999999,True,0.0,0.3553927706840276,624.9652951032762,ESCALATE
pay_000612,cust_01101,1729.4,INR,UPI,FAILED,NETWORK_ERROR,4,0.597,2026-08-09 22:58:15.661676,0.4582,True,1.0,0.3607414094826807,623.8661935593481,ESCALATE
pay_000786,cust_00653,4292.5,INR,UPI,FAILED,INSUFFICIENT_FUNDS,4,0.548,2026-07-08 14:35:15.661676,0.1588,True,0.0,0.14470718304200966,621.1555832078265,ESCALATE
pay_005314,cust_01868,2102.29,INR,UPI,FAILED,INSUFFICIENT_FUNDS,2,0.622,2026-06-11 17:48:15.661676,0.3632,True,0.0,0.2947667411865959,619.6851723291687,DO_NOT_ACT
pay_005081,cust_02897,816.58,INR,WALLET,FAILED,BANK_ERROR,1,0.633,2026-07-15 16:36:15.661676,0.7298,True,1.0,0.7566954872912515,617.9024010122902,RECOVER
pay_005493,cust_02316,1335.41,INR,UPI,FAILED,INSUFFICIENT_FUNDS,2,0.849,2026-07-29 18:27:15.661676,0.4993999999999999,True,0.0,0.46268636505825095,617.8759987624389,DO_NOT_ACT
pay_000922,cust_01642,795.35,INR,NETBANKING,FAILED,BANK_ERROR,2,0.796,2026-08-04 12:17:15.661676,0.7076000000000001,True,1.0,0.7749363304439357,616.3456104185843,RECOVER
pay_006934,cust_01657,1794.12,INR,NETBANKING,FAILED,USER_CANCELLED,3,0.472,2026-06-11 13:57:15.661676,0.2832,True,0.0,0.3425783138403647,614.6266044272751,DO_NOT_ACT
pay_001869,cust_01810,755.38,INR,WALLET,FAILED,BANK_ERROR,2,0.847,2026-06-27 05:38:15.661676,0.7782000000000001,True,1.0,0.8136651165906967,614.6263557702805,RECOVER
pay_006489,cust_01508,2494.43,INR,WALLET,FAILED,LIMIT_EXCEEDED,3,0.641,2026-08-03 04:01:15.661676,0.2046,True,1.0,0.24616179736764007,614.0333722077623,DO_NOT_ACT
pay_003762,cust_02662,1792.07,INR,CARD,FAILED,CARD_EXPIRED,1,0.875,2026-07-29 02:23:15.661676,0.405,True,0.0,0.34200304923448216,612.8934044416384,DO_NOT_ACT
pay_003825,cust_02410,1057.76,INR,CARD,FAILED,USER_CANCELLED,2,0.745,2026-08-05 01:42:15.661676,0.547,True,1.0,0.5782890258812989,611.6910000162028,REVIEW
pay_000325,cust_02080,808.5,INR,UPI,FAILED,BANK_ERROR,4,0.98,2026-07-06 06:43:15.661676,0.7180000000000001,True,0.0,0.7519519631155619,607.9531621789318,ESCALATE
pay_003893,cust_02199,953.41,INR,CARD,FAILED,TIMEOUT,2,0.808,2026-07-27 15:41:15.661676,0.6648000000000001,True,1.0,0.6373632952842359,607.6685393569433,REVIEW
pay_006374,cust_00927,5011.76,INR,CARD,FAILED,CARD_EXPIRED,4,0.772,2026-07-09 09:25:15.661676,0.1032,True,0.0,0.12063296432884003,604.5834653047074,ESCALATE
pay_004185,cust_01662,1232.74,INR,NETBANKING,FAILED,BANK_ERROR,3,0.511,2026-06-07 14:11:15.661676,0.4566,True,0.0,0.48931730134888696,603.201010064827,DO_NOT_ACT
pay_005851,cust_01404,2196.25,INR,CARD,FAILED,INSUFFICIENT_FUNDS,4,0.887,2026-08-26 01:58:15.661676,0.3222,True,1.0,0.27410093801860813,601.9941851233681,ESCALATE
pay_000425,cust_01642,3029.95,INR,UPI,FAILED,INSUFFICIENT_FUNDS,2,0.454,2026-06-17 13:25:15.661676,0.2624,True,0.0,0.1980833594339072,600.182674916767,DO_NOT_ACT
pay_004676,cust_02878,837.05,INR,NETBANKING,FAILED,BANK_ERROR,2,0.7,2026-08-27 15:32:15.661676,0.65,True,1.0,0.7157900308677995,599.1520453378915,REVIEW
pay_001562,cust_02073,994.49,INR,WALLET,FAILED,BANK_ERROR,3,0.631,2026-08-06 10:03:15.661676,0.5686,True,0.0,0.6023928826441826,599.0736978608131,REVIEW
pay_009424,cust_01591,1982.03,INR,CARD,FAILED,LIMIT_EXCEEDED,3,0.832,2026-06-03 00:36:15.661676,0.2992,True,0.0,0.3005879793351489,595.7743926816452,DO_NOT_ACT
pay_008251,cust_01611,1303.13,INR,WALLET,FAILED,BANK_ERROR,4,0.558,2026-06-20 13:21:15.661676,0.4448000000000001,True,1.0,0.45660841259672513,595.0201207071705,ESCALATE
pay_009057,cust_00669,1561.13,INR,UPI,FAILED,INSUFFICIENT_FUNDS,1,0.635,2026-07-07 23:44:15.661676,0.451,True,0.0,0.3811217256435932,594.9805595539827,DO_NOT_ACT
pay_009139,cust_01624,1108.98,INR,UPI,FAILED,BANK_ERROR,3,0.572,2026-07-21 02:19:15.661676,0.5532,True,1.0,0.5353391957586807,593.6804613124617,REVIEW
pay_008494,cust_02160,1159.54,INR,WALLET,FAILED,BANK_ERROR,4,0.626,2026-07-14 08:01:15.661676,0.4856,True,1.0,0.5111649251869589,592.7161773512863,ESCALATE
pay_004238,cust_00982,1369.44,INR,CARD,FAILED,INSUFFICIENT_FUNDS,2,0.889,2026-07-09 14:49:15.661676,0.4834,True,0.0,0.43269100290048895,592.5443670120457,DO_NOT_ACT
pay_001320,cust_00607,1556.85,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,1,0.608,2026-06-14 10:32:15.661676,0.4148,True,0.0,0.38006541850694564,591.7048468025383,DO_NOT_ACT
pay_005262,cust_02825,969.5,INR,UPI,FAILED,TIMEOUT,4,0.913,2026-06-26 20:27:15.661676,0.6078,True,0.0,0.6090569692979177,590.4807317343312,ESCALATE
pay_006463,cust_00698,1580.28,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1,0.619,2026-08-13 23:56:15.661676,0.3814,True,1.0,0.3717655634149437,587.4936845533672,DO_NOT_ACT
pay_006895,cust_01437,1026.55,INR,WALLET,FAILED,NETWORK_ERROR,3,0.73,2026-08-13 07:54:15.661676,0.598,True,0.0,0.5713726248620534,586.542568052141,REVIEW
pay_009444,cust_00415,1926.89,INR,WALLET,FAILED,LIMIT_EXCEEDED,1,0.515,2026-06-08 02:04:15.661676,0.289,True,0.0,0.3040585430903469,585.8873660953586,DO_NOT_ACT
pay_007158,cust_02407,972.59,INR,CARD,FAILED,BANK_ERROR,3,0.728,2026-08-21 15:41:15.661676,0.6068,True,1.0,0.5975168656817331,581.1389283933968,REVIEW
pay_000654,cust_01127,746.04,INR,NETBANKING,FAILED,BANK_ERROR,2,0.8,2026-07-11 08:05:15.661676,0.7100000000000001,True,0.0,0.7769954689943,579.6696996885075,RECOVER
pay_001859,cust_02821,2277.78,INR,UPI,FAILED,LIMIT_EXCEEDED,4,0.791,2026-06-25 15:07:15.661676,0.2346,True,0.0,0.25412107576296705,578.8319039513711,ESCALATE
pay_009173,cust_01408,2995.84,INR,UPI,FAILED,CARD_EXPIRED,2,0.661,2026-08-23 09:39:15.661676,0.2366,True,1.0,0.1931863956593676,578.7555315721598,DO_NOT_ACT
pay_003831,cust_00040,1537.6,INR,UPI,FAILED,TIMEOUT,3,0.508,2026-07-19 23:15:15.661676,0.4447999999999999,True,1.0,0.37574825473821954,577.7505164854863,DO_NOT_ACT
pay_000995,cust_02192,811.35,INR,UPI,FAILED,NETWORK_ERROR,2,0.836,2026-06-17 15:57:15.661676,0.7616,True,0.0,0.7116098509250055,577.3646525480033,REVIEW
pay_002332,cust_00514,1707.39,INR,CARD,FAILED,LIMIT_EXCEEDED,2,0.777,2026-08-10 09:56:15.661676,0.3462,True,1.0,0.33792532349076837,576.970318074903,DO_NOT_ACT
pay_003054,cust_01184,965.84,INR,CARD,FAILED,NETWORK_ERROR,2,0.756,2026-06-29 05:38:15.661676,0.6736000000000001,True,0.0,0.5969241874061857,576.5332571643904,REVIEW
pay_007067,cust_01884,1329.41,INR,UPI,FAILED,NETWORK_ERROR,2,0.474,2026-06-26 10:55:15.661676,0.5444000000000001,True,1.0,0.43363769065751007,576.4822823370005,DO_NOT_ACT
pay_002318,cust_02487,1103.45,INR,NETBANKING,FAILED,USER_CANCELLED,3,0.704,2026-07-01 05:33:15.661676,0.4223999999999999,True,1.0,0.5222919514825901,576.3230538634641,REVIEW
pay_004959,cust_02242,1735.03,INR,UPI,FAILED,LIMIT_EXCEEDED,4,0.908,2026-06-14 19:41:15.661676,0.3048,True,0.0,0.33006821905560896,572.6782621080532,ESCALATE
pay_003630,cust_02450,1089.85,INR,WALLET,FAILED,USER_CANCELLED,4,0.795,2026-08-24 07:46:15.661676,0.437,True,0.0,0.5248982861298837,572.0603971386537,ESCALATE
pay_003392,cust_02459,951.22,INR,WALLET,FAILED,NETWORK_ERROR,3,0.763,2026-06-08 21:37:15.661676,0.6178,True,0.0,0.5971087975627226,567.981830417613,REVIEW
pay_001318,cust_02840,1416.32,INR,UPI,FAILED,INSUFFICIENT_FUNDS,1,0.661,2026-06-17 21:13:15.661676,0.4666,True,0.0,0.4004908594792277,567.2232140976197,DO_NOT_ACT
pay_007720,cust_02608,672.79,INR,WALLET,FAILED,BANK_ERROR,1,0.8,2026-07-16 17:30:15.661676,0.8300000000000001,True,1.0,0.8424911240330931,566.8196033382247,RECOVER
pay_002866,cust_00341,1413.4,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,4,0.986,2026-07-25 14:37:15.661676,0.3616,True,0.0,0.4001201281617922,565.5297891438771,ESCALATE
pay_003512,cust_01362,896.57,INR,UPI,FAILED,BANK_ERROR,1,0.473,2026-06-13 03:08:15.661676,0.6538,True,1.0,0.6294435077971711,564.3401657857097,REVIEW
pay_005166,cust_01473,3939.85,INR,WALLET,FAILED,CARD_EXPIRED,4,0.733,2026-07-21 09:30:15.661676,0.0998,True,0.0,0.14138659604272294,557.041980418922,ESCALATE
pay_002415,cust_01793,4081.13,INR,UPI,FAILED,INSUFFICIENT_FUNDS,4,0.526,2026-06-04 07:05:15.661676,0.1456000000000001,True,0.0,0.13541541993385553,552.6479327546558,ESCALATE
pay_007180,cust_00255,1012.88,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1,0.839,2026-08-15 13:55:15.661676,0.5134,True,0.0,0.5449417004544951,551.960549556349,REVIEW
pay_004505,cust_00043,1523.47,INR,WALLET,FAILED,LIMIT_EXCEEDED,2,0.708,2026-07-30 03:37:15.661676,0.3248,True,1.0,0.36219471778993195,551.7927867114277,DO_NOT_ACT
